flight_date,origin,destination,fare_class,booking_channel,passengers,avg_fare,revenue,load_factor
2024-11-06,ORD,DFW,Economy,Travel Agent,39,148.9,5807.1,0.97
2024-11-06,ORD,DFW,Premium Economy,Corporate,33,345.65,11406.45,0.85
2024-11-06,ORD,DFW,Business,Corporate,22,527.07,11595.54,0.8
2024-11-06,ORD,DFW,First,Mobile App,13,1189.31,15461.03,0.65
2024-11-06,LAX,DEN,Economy,Travel Agent,72,137.67,9912.24,0.64
2024-11-06,LAX,DEN,Premium Economy,Travel Agent,13,254.65,3310.45,0.59
2024-11-06,LAX,DEN,Business,Website,22,546.92,12032.24,0.83
2024-11-06,LAX,DEN,First,Travel Agent,40,1221.45,48858.0,0.67
2024-11-06,JFK,LAX,Economy,Website,99,133.61,13227.39,0.92
2024-11-06,JFK,LAX,Premium Economy,Website,36,248.43,8943.48,0.88
2024-11-06,JFK,LAX,Business,Travel Agent,17,822.58,13983.86,0.62
2024-11-06,JFK,LAX,First,Mobile App,2,1217.48,2434.96,0.77
2024-11-06,MIA,ATL,Economy,Mobile App,67,129.94,8705.98,0.6
2024-11-06,MIA,ATL,Premium Economy,Travel Agent,22,342.62,7537.64,0.61
2024-11-06,MIA,ATL,Business,Mobile App,17,556.49,9460.33,0.66
2024-11-06,MIA,ATL,First,Mobile App,15,997.25,14958.75,0.79
2024-11-06,JFK,ORD,Economy,Corporate,115,140.63,16172.45,0.69
2024-11-06,JFK,ORD,Premium Economy,Corporate,2,242.27,484.54,0.76
2024-11-06,JFK,ORD,Business,Mobile App,2,628.65,1257.3,0.73
2024-11-06,JFK,ORD,First,Travel Agent,22,1444.53,31779.66,0.88
2024-11-07,JFK,LAX,Economy,Corporate,93,105.09,9773.37,0.77
2024-11-07,JFK,LAX,Premium Economy,Mobile App,30,298.62,8958.6,0.56
2024-11-07,JFK,LAX,Business,Corporate,12,788.81,9465.72,0.82
2024-11-07,JFK,LAX,First,Travel Agent,31,1451.73,45003.63,0.86
2024-11-07,LAX,SEA,Economy,Corporate,20,95.22,1904.4,0.71
2024-11-07,LAX,SEA,Premium Economy,Mobile App,10,332.9,3329.0,0.73
2024-11-07,LAX,SEA,Business,Mobile App,7,808.06,5656.42,0.97
2024-11-07,LAX,SEA,First,Corporate,3,1160.29,3480.87,0.58
2024-11-07,SFO,SEA,Economy,Travel Agent,39,105.72,4123.08,0.82
2024-11-07,SFO,SEA,Premium Economy,Corporate,15,322.04,4830.6,0.91
2024-11-07,SFO,SEA,Business,Website,20,773.77,15475.4,0.95
2024-11-07,SFO,SEA,First,Corporate,23,1221.16,28086.68,0.88
2024-11-07,JFK,MIA,Economy,Corporate,129,106.52,13741.08,0.59
2024-11-07,JFK,MIA,Premium Economy,Corporate,39,355.02,13845.78,0.78
2024-11-07,JFK,MIA,Business,Website,23,676.82,15566.86,0.66
2024-11-07,JFK,MIA,First,Mobile App,39,1258.1,49065.9,0.79
2024-11-07,DEN,ORD,Economy,Website,43,141.01,6063.43,0.83
2024-11-07,DEN,ORD,Premium Economy,Mobile App,26,354.59,9219.34,0.89
2024-11-07,DEN,ORD,Business,Travel Agent,25,653.85,16346.25,0.91
2024-11-07,DEN,ORD,First,Corporate,26,1406.55,36570.3,0.67
2024-11-07,BOS,DCA,Economy,Travel Agent,45,113.61,5112.45,0.82
2024-11-07,BOS,DCA,Premium Economy,Corporate,12,240.74,2888.88,0.62
2024-11-07,BOS,DCA,Business,Mobile App,28,759.6,21268.8,0.91
2024-11-07,BOS,DCA,First,Travel Agent,10,1411.19,14111.9,0.8
2024-11-07,JFK,ORD,Economy,Corporate,137,101.26,13872.62,0.57
2024-11-07,JFK,ORD,Premium Economy,Website,26,296.21,7701.46,0.57
2024-11-07,JFK,ORD,Business,Corporate,14,691.24,9677.36,0.81
2024-11-07,JFK,ORD,First,Travel Agent,4,1140.64,4562.56,0.96
2024-11-07,ATL,BOS,Economy,Mobile App,43,124.58,5356.94,0.82
2024-11-07,ATL,BOS,Premium Economy,Website,39,271.81,10600.59,0.77
2024-11-07,ATL,BOS,Business,Corporate,13,514.29,6685.77,0.76
2024-11-07,ATL,BOS,First,Travel Agent,8,1353.05,10824.4,0.87
2024-11-07,JFK,SFO,Economy,Mobile App,53,118.86,6299.58,0.82
2024-11-07,JFK,SFO,Premium Economy,Travel Agent,23,271.19,6237.37,0.83
2024-11-07,JFK,SFO,Business,Corporate,22,800.36,17607.92,0.82
2024-11-07,JFK,SFO,First,Corporate,6,1301.54,7809.24,0.61
2024-11-07,MIA,ATL,Economy,Travel Agent,140,103.96,14554.4,0.78
2024-11-07,MIA,ATL,Premium Economy,Website,37,312.45,11560.65,0.93
2024-11-07,MIA,ATL,Business,Corporate,35,752.46,26336.1,0.58
2024-11-07,MIA,ATL,First,Website,20,1211.51,24230.2,0.81
2024-11-08,JFK,ORD,Economy,Travel Agent,174,151.8,26413.2,0.77
2024-11-08,JFK,ORD,Premium Economy,Travel Agent,19,326.82,6209.58,0.64
2024-11-08,JFK,ORD,Business,Corporate,9,552.38,4971.42,0.91
2024-11-08,JFK,ORD,First,Mobile App,33,1194.54,39419.82,0.98
2024-11-08,ORD,DFW,Economy,Corporate,148,106.57,15772.36,0.89
2024-11-08,ORD,DFW,Premium Economy,Mobile App,6,325.96,1955.76,0.86
2024-11-08,ORD,DFW,Business,Website,34,727.44,24732.96,0.57
2024-11-08,ORD,DFW,First,Travel Agent,21,1077.77,22633.17,0.85
2024-11-08,JFK,LAX,Economy,Website,125,139.42,17427.5,0.8
2024-11-08,JFK,LAX,Premium Economy,Corporate,26,264.72,6882.72,0.77
2024-11-08,JFK,LAX,Business,Travel Agent,37,565.84,20936.08,0.6
2024-11-08,JFK,LAX,First,Website,35,979.44,34280.4,0.91
2024-11-08,BOS,DCA,Economy,Corporate,47,110.5,5193.5,0.81
2024-11-08,BOS,DCA,Premium Economy,Mobile App,12,233.9,2806.8,0.96
2024-11-08,BOS,DCA,Business,Travel Agent,30,706.79,21203.7,0.68
2024-11-08,BOS,DCA,First,Website,10,1068.52,10685.2,0.84
2024-11-08,DEN,ORD,Economy,Website,130,101.9,13247.0,0.78
2024-11-08,DEN,ORD,Premium Economy,Corporate,3,327.43,982.29,0.68
2024-11-08,DEN,ORD,Business,Mobile App,33,786.27,25946.91,0.92
2024-11-08,DEN,ORD,First,Website,36,1454.06,52346.16,0.69
2024-11-08,LAX,SEA,Economy,Mobile App,60,95.5,5730.0,0.56
2024-11-08,LAX,SEA,Premium Economy,Travel Agent,24,235.48,5651.52,0.61
2024-11-08,LAX,SEA,Business,Corporate,27,562.94,15199.38,0.59
2024-11-08,LAX,SEA,First,Website,24,946.49,22715.76,0.65
2024-11-08,MIA,ATL,Economy,Website,22,95.17,2093.74,0.75
2024-11-08,MIA,ATL,Premium Economy,Mobile App,6,323.48,1940.88,0.65
2024-11-08,MIA,ATL,Business,Mobile App,36,559.32,20135.52,0.83
2024-11-08,MIA,ATL,First,Website,30,1067.41,32022.3,0.96
2024-11-09,JFK,LAX,Economy,Travel Agent,104,116.9,12157.6,0.59
2024-11-09,JFK,LAX,Premium Economy,Mobile App,4,331.47,1325.88,0.95
2024-11-09,JFK,LAX,Business,Corporate,33,555.09,18317.97,0.62
2024-11-09,JFK,LAX,First,Travel Agent,38,1155.1,43893.8,0.96
2024-11-09,MIA,ATL,Economy,Website,57,119.59,6816.63,0.85
2024-11-09,MIA,ATL,Premium Economy,Travel Agent,15,250.9,3763.5,0.71
2024-11-09,MIA,ATL,Business,Website,13,813.68,10577.84,0.73
2024-11-09,MIA,ATL,First,Travel Agent,4,1513.59,6054.36,0.68
2024-11-09,SFO,SEA,Economy,Travel Agent,35,116.3,4070.5,0.76
2024-11-09,SFO,SEA,Premium Economy,Website,25,340.05,8501.25,0.84
2024-11-09,SFO,SEA,Business,Travel Agent,16,541.61,8665.76,0.83
2024-11-09,SFO,SEA,First,Website,30,1288.71,38661.3,0.64
2024-11-09,JFK,SFO,Economy,Mobile App,5,111.33,556.65,0.76
2024-11-09,JFK,SFO,Premium Economy,Website,14,307.02,4298.28,0.7
2024-11-09,JFK,SFO,Business,Corporate,17,641.74,10909.58,0.65
2024-11-09,JFK,SFO,First,Website,26,1071.51,27859.26,0.65
2024-11-09,LAX,SEA,Economy,Travel Agent,56,122.33,6850.48,0.65
2024-11-09,LAX,SEA,Premium Economy,Website,34,300.2,10206.8,0.56
2024-11-09,LAX,SEA,Business,Website,37,518.41,19181.17,0.68
2024-11-09,LAX,SEA,First,Corporate,26,1024.07,26625.82,0.76
2024-11-09,BOS,DCA,Economy,Website,84,99.52,8359.68,0.74
2024-11-09,BOS,DCA,Premium Economy,Mobile App,19,308.48,5861.12,0.72
2024-11-09,BOS,DCA,Business,Website,3,816.98,2450.94,0.65
2024-11-09,BOS,DCA,First,Travel Agent,25,1392.7,34817.5,0.92
2024-11-09,ORD,DFW,Economy,Travel Agent,177,124.12,21969.24,0.86
2024-11-09,ORD,DFW,Premium Economy,Travel Agent,20,272.82,5456.4,0.83
2024-11-09,ORD,DFW,Business,Website,8,540.71,4325.68,0.88
2024-11-09,ORD,DFW,First,Website,12,1023.38,12280.56,0.55
2024-11-10,LAX,DEN,Economy,Corporate,13,139.1,1808.3,0.75
2024-11-10,LAX,DEN,Premium Economy,Travel Agent,39,235.98,9203.22,0.95
2024-11-10,LAX,DEN,Business,Corporate,31,769.1,23842.1,0.75
2024-11-10,LAX,DEN,First,Travel Agent,19,1412.62,26839.78,0.72
2024-11-10,JFK,SFO,Economy,Corporate,174,132.15,22994.1,0.61
2024-11-10,JFK,SFO,Premium Economy,Travel Agent,40,355.57,14222.8,0.84
2024-11-10,JFK,SFO,Business,Travel Agent,37,644.95,23863.15,0.91
2024-11-10,JFK,SFO,First,Corporate,12,1402.14,16825.68,0.55
2024-11-10,MIA,ATL,Economy,Website,147,109.2,16052.4,0.97
2024-11-10,MIA,ATL,Premium Economy,Website,16,341.6,5465.6,0.71
2024-11-10,MIA,ATL,Business,Travel Agent,33,582.05,19207.65,0.71
2024-11-10,MIA,ATL,First,Travel Agent,20,992.77,19855.4,0.89
2024-11-10,SFO,SEA,Economy,Corporate,154,100.84,15529.36,0.95
2024-11-10,SFO,SEA,Premium Economy,Travel Agent,6,265.77,1594.62,0.92
2024-11-10,SFO,SEA,Business,Travel Agent,24,694.48,16667.52,0.56
2024-11-10,SFO,SEA,First,Website,3,970.05,2910.15,0.97
2024-11-10,JFK,LAX,Economy,Travel Agent,55,112.01,6160.55,0.97
2024-11-10,JFK,LAX,Premium Economy,Corporate,18,344.55,6201.9,0.61
2024-11-10,JFK,LAX,Business,Corporate,39,728.7,28419.3,0.66
2024-11-10,JFK,LAX,First,Corporate,4,1310.76,5243.04,0.96
2024-11-10,JFK,ORD,Economy,Website,45,127.33,5729.85,0.66
2024-11-10,JFK,ORD,Premium Economy,Website,9,308.01,2772.09,0.66
2024-11-10,JFK,ORD,Business,Corporate,30,721.41,21642.3,0.57
2024-11-10,JFK,ORD,First,Mobile App,30,1186.79,35603.7,0.68
2024-11-10,BOS,DCA,Economy,Corporate,114,97.56,11121.84,0.56
2024-11-10,BOS,DCA,Premium Economy,Mobile App,23,269.32,6194.36,0.69
2024-11-10,BOS,DCA,Business,Mobile App,7,720.05,5040.35,0.63
2024-11-10,BOS,DCA,First,Website,13,1205.46,15670.98,0.98
2024-11-10,ATL,BOS,Economy,Website,93,147.44,13711.92,0.68
2024-11-10,ATL,BOS,Premium Economy,Website,19,286.99,5452.81,0.84
2024-11-10,ATL,BOS,Business,Website,30,633.3,18999.0,0.81
2024-11-10,ATL,BOS,First,Travel Agent,19,1394.36,26492.84,0.79
2024-11-10,LAX,SEA,Economy,Website,162,120.28,19485.36,0.64
2024-11-10,LAX,SEA,Premium Economy,Corporate,8,304.37,2434.96,0.56
2024-11-10,LAX,SEA,Business,Mobile App,29,764.83,22180.07,0.83
2024-11-10,LAX,SEA,First,Travel Agent,8,1196.03,9568.24,0.61
2024-11-11,ORD,DFW,Economy,Corporate,123,116.19,14291.37,0.79
2024-11-11,ORD,DFW,Premium Economy,Travel Agent,23,271.99,6255.77,0.94
2024-11-11,ORD,DFW,Business,Travel Agent,5,803.16,4015.8,0.87
2024-11-11,ORD,DFW,First,Website,21,1322.28,27767.88,0.66
2024-11-11,LAX,SEA,Economy,Mobile App,8,115.02,920.16,0.93
2024-11-11,LAX,SEA,Premium Economy,Mobile App,9,290.13,2611.17,0.55
2024-11-11,LAX,SEA,Business,Travel Agent,8,709.82,5678.56,0.66
2024-11-11,LAX,SEA,First,Mobile App,23,1130.33,25997.59,0.61
2024-11-11,BOS,DCA,Economy,Mobile App,177,105.0,18585.0,0.92
2024-11-11,BOS,DCA,Premium Economy,Corporate,38,265.8,10100.4,0.6
2024-11-11,BOS,DCA,Business,Website,38,783.86,29786.68,0.89
2024-11-11,BOS,DCA,First,Website,13,1398.82,18184.66,0.78
2024-11-11,DEN,ORD,Economy,Mobile App,15,141.67,2125.05,0.92
2024-11-11,DEN,ORD,Premium Economy,Travel Agent,29,246.24,7140.96,0.76
2024-11-11,DEN,ORD,Business,Website,36,743.36,26760.96,0.65
2024-11-11,DEN,ORD,First,Website,35,1074.27,37599.45,0.67
2024-11-11,MIA,ATL,Economy,Website,168,137.45,23091.6,0.75
2024-11-11,MIA,ATL,Premium Economy,Corporate,6,300.81,1804.86,0.8
2024-11-11,MIA,ATL,Business,Website,23,743.52,17100.96,0.56
2024-11-11,MIA,ATL,First,Corporate,39,1458.92,56897.88,0.75
2024-11-11,ATL,BOS,Economy,Travel Agent,80,151.6,12128.0,0.97
2024-11-11,ATL,BOS,Premium Economy,Travel Agent,19,267.31,5078.89,0.56
2024-11-11,ATL,BOS,Business,Corporate,9,697.86,6280.74,0.93
2024-11-11,ATL,BOS,First,Mobile App,29,1240.58,35976.82,0.75
2024-11-12,DEN,ORD,Economy,Travel Agent,123,129.33,15907.59,0.82
2024-11-12,DEN,ORD,Premium Economy,Corporate,28,244.22,6838.16,0.65
2024-11-12,DEN,ORD,Business,Corporate,18,579.17,10425.06,0.96
2024-11-12,DEN,ORD,First,Corporate,14,1385.36,19395.04,0.84
2024-11-12,LAX,SEA,Economy,Website,15,127.65,1914.75,0.69
2024-11-12,LAX,SEA,Premium Economy,Corporate,8,324.45,2595.6,0.95
2024-11-12,LAX,SEA,Business,Travel Agent,16,529.63,8474.08,0.68
2024-11-12,LAX,SEA,First,Website,27,1465.76,39575.52,0.77
2024-11-12,JFK,ORD,Economy,Mobile App,152,102.92,15643.84,0.89
2024-11-12,JFK,ORD,Premium Economy,Corporate,37,272.29,10074.73,0.59
2024-11-12,JFK,ORD,Business,Corporate,24,520.24,12485.76,0.9
2024-11-12,JFK,ORD,First,Website,32,1283.61,41075.52,0.89
2024-11-12,JFK,SFO,Economy,Mobile App,52,134.11,6973.72,0.92
2024-11-12,JFK,SFO,Premium Economy,Corporate,30,322.33,9669.9,0.66
2024-11-12,JFK,SFO,Business,Mobile App,36,656.91,23648.76,0.57
2024-11-12,JFK,SFO,First,Mobile App,35,1511.15,52890.25,0.98
2024-11-12,LAX,DEN,Economy,Mobile App,53,110.97,5881.41,0.7
2024-11-12,LAX,DEN,Premium Economy,Corporate,29,317.72,9213.88,0.87
2024-11-12,LAX,DEN,Business,Mobile App,6,641.48,3848.88,0.6
2024-11-12,LAX,DEN,First,Travel Agent,12,1212.02,14544.24,0.56
2024-11-12,ATL,BOS,Economy,Mobile App,142,109.09,15490.78,0.76
2024-11-12,ATL,BOS,Premium Economy,Mobile App,21,320.09,6721.89,0.6
2024-11-12,ATL,BOS,Business,Travel Agent,28,806.36,22578.08,0.92
2024-11-12,ATL,BOS,First,Corporate,14,1471.6,20602.4,0.58
2024-11-12,JFK,MIA,Economy,Website,136,139.85,19019.6,0.78
2024-11-12,JFK,MIA,Premium Economy,Mobile App,16,275.02,4400.32,0.75
2024-11-12,JFK,MIA,Business,Website,35,513.99,17989.65,0.93
2024-11-12,JFK,MIA,First,Travel Agent,14,1072.27,15011.78,0.57
2024-11-12,MIA,ATL,Economy,Travel Agent,98,126.24,12371.52,0.75
2024-11-12,MIA,ATL,Premium Economy,Website,29,275.03,7975.87,0.55
2024-11-12,MIA,ATL,Business,Website,18,793.08,14275.44,0.94
2024-11-12,MIA,ATL,First,Website,10,1382.42,13824.2,0.67
2024-11-12,BOS,DCA,Economy,Corporate,52,141.5,7358.0,0.79
2024-11-12,BOS,DCA,Premium Economy,Mobile App,31,278.82,8643.42,0.64
2024-11-12,BOS,DCA,Business,Corporate,36,520.42,18735.12,0.75
2024-11-12,BOS,DCA,First,Corporate,7,1431.49,10020.43,0.66
2024-11-12,SFO,SEA,Economy,Mobile App,137,134.63,18444.31,0.59
2024-11-12,SFO,SEA,Premium Economy,Corporate,11,344.5,3789.5,0.8
2024-11-12,SFO,SEA,Business,Mobile App,2,675.25,1350.5,0.68
2024-11-12,SFO,SEA,First,Website,2,1322.96,2645.92,0.88
2024-11-13,BOS,DCA,Economy,Mobile App,55,136.73,7520.15,0.79
2024-11-13,BOS,DCA,Premium Economy,Corporate,8,295.66,2365.28,0.64
2024-11-13,BOS,DCA,Business,Mobile App,32,804.48,25743.36,0.83
2024-11-13,BOS,DCA,First,Mobile App,37,1314.56,48638.72,0.59
2024-11-13,JFK,ORD,Economy,Website,58,115.47,6697.26,0.83
2024-11-13,JFK,ORD,Premium Economy,Mobile App,34,269.6,9166.4,0.78
2024-11-13,JFK,ORD,Business,Website,7,806.61,5646.27,0.64
2024-11-13,JFK,ORD,First,Corporate,5,978.11,4890.55,0.83
2024-11-13,LAX,SEA,Economy,Mobile App,23,123.7,2845.1,0.94
2024-11-13,LAX,SEA,Premium Economy,Corporate,31,323.69,10034.39,0.72
2024-11-13,LAX,SEA,Business,Mobile App,21,672.32,14118.72,0.81
2024-11-13,LAX,SEA,First,Website,28,1218.38,34114.64,0.94
2024-11-13,JFK,SFO,Economy,Travel Agent,23,125.29,2881.67,0.55
2024-11-13,JFK,SFO,Premium Economy,Website,7,253.57,1774.99,0.73
2024-11-13,JFK,SFO,Business,Website,34,564.9,19206.6,0.84
2024-11-13,JFK,SFO,First,Corporate,16,1299.23,20787.68,0.81
2024-11-13,SFO,SEA,Economy,Travel Agent,150,147.34,22101.0,0.65
2024-11-13,SFO,SEA,Premium Economy,Website,11,326.14,3587.54,0.97
2024-11-13,SFO,SEA,Business,Mobile App,35,760.31,26610.85,0.59
2024-11-13,SFO,SEA,First,Corporate,17,1277.24,21713.08,0.81
2024-11-13,DEN,ORD,Economy,Mobile App,112,142.74,15986.88,0.8
2024-11-13,DEN,ORD,Premium Economy,Mobile App,13,252.86,3287.18,0.57
2024-11-13,DEN,ORD,Business,Mobile App,34,711.0,24174.0,0.73
2024-11-13,DEN,ORD,First,Website,12,1141.11,13693.32,0.65
2024-11-13,JFK,MIA,Economy,Website,104,142.15,14783.6,0.76
2024-11-13,JFK,MIA,Premium Economy,Website,38,228.37,8678.06,0.67
2024-11-13,JFK,MIA,Business,Corporate,7,521.51,3650.57,0.67
2024-11-13,JFK,MIA,First,Website,37,1439.87,53275.19,0.93
2024-11-13,ORD,DFW,Economy,Website,117,109.09,12763.53,0.6
2024-11-13,ORD,DFW,Premium Economy,Mobile App,37,224.62,8310.94,0.64
2024-11-13,ORD,DFW,Business,Corporate,37,550.42,20365.54,0.74
2024-11-13,ORD,DFW,First,Travel Agent,15,1177.58,17663.7,0.9
2024-11-13,MIA,ATL,Economy,Corporate,127,135.39,17194.53,0.95
2024-11-13,MIA,ATL,Premium Economy,Mobile App,31,328.97,10198.07,0.97
2024-11-13,MIA,ATL,Business,Website,14,733.66,10271.24,0.81
2024-11-13,MIA,ATL,First,Travel Agent,17,1317.49,22397.33,0.73
2024-11-13,ATL,BOS,Economy,Website,126,119.17,15015.42,0.68
2024-11-13,ATL,BOS,Premium Economy,Corporate,18,300.97,5417.46,0.83
2024-11-13,ATL,BOS,Business,Corporate,17,638.49,10854.33,0.84
2024-11-13,ATL,BOS,First,Corporate,25,1376.71,34417.75,0.73
2024-11-14,SFO,SEA,Economy,Corporate,131,122.4,16034.4,0.93
2024-11-14,SFO,SEA,Premium Economy,Travel Agent,19,296.74,5638.06,0.96
2024-11-14,SFO,SEA,Business,Mobile App,36,641.46,23092.56,0.97
2024-11-14,SFO,SEA,First,Mobile App,21,1199.41,25187.61,0.78
2024-11-14,LAX,SEA,Economy,Mobile App,163,105.26,17157.38,0.93
2024-11-14,LAX,SEA,Premium Economy,Corporate,10,224.67,2246.7,0.67
2024-11-14,LAX,SEA,Business,Travel Agent,24,510.98,12263.52,0.91
2024-11-14,LAX,SEA,First,Corporate,5,1232.76,6163.8,0.62
2024-11-14,LAX,DEN,Economy,Corporate,49,141.83,6949.67,0.82
2024-11-14,LAX,DEN,Premium Economy,Website,8,344.8,2758.4,0.86
2024-11-14,LAX,DEN,Business,Mobile App,28,649.15,18176.2,0.64
2024-11-14,LAX,DEN,First,Mobile App,2,1287.19,2574.38,0.65
2024-11-14,JFK,ORD,Economy,Website,130,111.96,14554.8,0.66
2024-11-14,JFK,ORD,Premium Economy,Mobile App,37,279.48,10340.76,0.95
2024-11-14,JFK,ORD,Business,Corporate,9,611.15,5500.35,0.56
2024-11-14,JFK,ORD,First,Corporate,8,1397.5,11180.0,0.81
2024-11-14,MIA,ATL,Economy,Corporate,5,148.05,740.25,0.92
2024-11-14,MIA,ATL,Premium Economy,Mobile App,15,305.22,4578.3,0.84
2024-11-14,MIA,ATL,Business,Mobile App,21,550.34,11557.14,0.56
2024-11-14,MIA,ATL,First,Corporate,39,1407.87,54906.93,0.68
2024-11-14,BOS,DCA,Economy,Travel Agent,21,147.1,3089.1,0.93
2024-11-14,BOS,DCA,Premium Economy,Corporate,25,270.76,6769.0,0.71
2024-11-14,BOS,DCA,Business,Corporate,26,605.56,15744.56,0.64
2024-11-14,BOS,DCA,First,Mobile App,2,1267.28,2534.56,0.84
2024-11-15,DEN,ORD,Economy,Mobile App,165,124.85,20600.25,0.88
2024-11-15,DEN,ORD,Premium Economy,Travel Agent,38,235.41,8945.58,0.72
2024-11-15,DEN,ORD,Business,Website,26,747.32,19430.32,0.91
2024-11-15,DEN,ORD,First,Corporate,6,1457.42,8744.52,0.83
2024-11-15,JFK,LAX,Economy,Mobile App,117,151.91,17773.47,0.71
2024-11-15,JFK,LAX,Premium Economy,Website,12,329.9,3958.8,0.68
2024-11-15,JFK,LAX,Business,Travel Agent,31,629.55,19516.05,0.85
2024-11-15,JFK,LAX,First,Website,20,1240.84,24816.8,0.64
2024-11-15,LAX,DEN,Economy,Corporate,120,145.05,17406.0,0.69
2024-11-15,LAX,DEN,Premium Economy,Travel Agent,25,335.72,8393.0,0.66
2024-11-15,LAX,DEN,Business,Website,14,632.07,8848.98,0.67
2024-11-15,LAX,DEN,First,Mobile App,25,1186.54,29663.5,0.63
2024-11-15,ORD,DFW,Economy,Mobile App,84,141.88,11917.92,0.81
2024-11-15,ORD,DFW,Premium Economy,Corporate,26,300.25,7806.5,0.86
2024-11-15,ORD,DFW,Business,Website,22,673.28,14812.16,0.77
2024-11-15,ORD,DFW,First,Website,20,1110.41,22208.2,0.82
2024-11-15,BOS,DCA,Economy,Mobile App,62,118.72,7360.64,0.95
2024-11-15,BOS,DCA,Premium Economy,Corporate,8,255.21,2041.68,0.61
2024-11-15,BOS,DCA,Business,Corporate,38,548.12,20828.56,0.93
2024-11-15,BOS,DCA,First,Corporate,12,1300.93,15611.16,0.62
2024-11-15,SFO,SEA,Economy,Mobile App,158,145.78,23033.24,0.83
2024-11-15,SFO,SEA,Premium Economy,Travel Agent,6,259.9,1559.4,0.85
2024-11-15,SFO,SEA,Business,Website,19,761.56,14469.64,0.98
2024-11-15,SFO,SEA,First,Travel Agent,30,1135.05,34051.5,0.81
2024-11-15,JFK,MIA,Economy,Website,126,148.16,18668.16,0.63
2024-11-15,JFK,MIA,Premium Economy,Corporate,37,272.67,10088.79,0.76
2024-11-15,JFK,MIA,Business,Mobile App,15,527.88,7918.2,0.95
2024-11-15,JFK,MIA,First,Travel Agent,35,1203.49,42122.15,0.97
2024-11-15,MIA,ATL,Economy,Corporate,170,135.11,22968.7,0.84
2024-11-15,MIA,ATL,Premium Economy,Website,5,351.91,1759.55,0.67
2024-11-15,MIA,ATL,Business,Mobile App,31,636.66,19736.46,0.76
2024-11-15,MIA,ATL,First,Corporate,40,1526.9,61076.0,0.71
2024-11-15,JFK,ORD,Economy,Mobile App,38,137.79,5236.02,0.67
2024-11-15,JFK,ORD,Premium Economy,Corporate,31,285.3,8844.3,0.58
2024-11-15,JFK,ORD,Business,Corporate,23,659.82,15175.86,0.89
2024-11-15,JFK,ORD,First,Website,3,1416.53,4249.59,0.91
2024-11-16,LAX,DEN,Economy,Mobile App,155,116.25,18018.75,0.74
2024-11-16,LAX,DEN,Premium Economy,Travel Agent,17,350.68,5961.56,0.84
2024-11-16,LAX,DEN,Business,Corporate,36,664.68,23928.48,0.77
2024-11-16,LAX,DEN,First,Corporate,2,1295.08,2590.16,0.77
2024-11-16,LAX,SEA,Economy,Corporate,64,124.55,7971.2,0.79
2024-11-16,LAX,SEA,Premium Economy,Website,21,354.92,7453.32,0.6
2024-11-16,LAX,SEA,Business,Mobile App,4,612.65,2450.6,0.87
2024-11-16,LAX,SEA,First,Travel Agent,20,1299.42,25988.4,0.89
2024-11-16,JFK,LAX,Economy,Travel Agent,52,121.51,6318.52,0.75
2024-11-16,JFK,LAX,Premium Economy,Corporate,21,238.41,5006.61,0.67
2024-11-16,JFK,LAX,Business,Mobile App,28,662.61,18553.08,0.58
2024-11-16,JFK,LAX,First,Travel Agent,12,1089.3,13071.6,0.79
2024-11-16,JFK,MIA,Economy,Travel Agent,121,147.28,17820.88,0.69
2024-11-16,JFK,MIA,Premium Economy,Website,17,339.17,5765.89,0.81
2024-11-16,JFK,MIA,Business,Travel Agent,2,631.21,1262.42,0.65
2024-11-16,JFK,MIA,First,Mobile App,3,1517.97,4553.91,0.65
2024-11-16,DEN,ORD,Economy,Corporate,158,124.84,19724.72,0.81
2024-11-16,DEN,ORD,Premium Economy,Website,3,312.26,936.78,0.79
2024-11-16,DEN,ORD,Business,Travel Agent,32,679.98,21759.36,0.75
2024-11-16,DEN,ORD,First,Corporate,8,1151.44,9211.52,0.63
2024-11-16,SFO,SEA,Economy,Mobile App,158,143.36,22650.88,0.82
2024-11-16,SFO,SEA,Premium Economy,Travel Agent,30,273.53,8205.9,0.91
2024-11-16,SFO,SEA,Business,Corporate,21,729.88,15327.48,0.88
2024-11-16,SFO,SEA,First,Corporate,7,1419.71,9937.97,0.88
2024-11-16,JFK,SFO,Economy,Corporate,22,139.81,3075.82,0.77
2024-11-16,JFK,SFO,Premium Economy,Mobile App,30,275.27,8258.1,0.87
2024-11-16,JFK,SFO,Business,Corporate,16,531.9,8510.4,0.89
2024-11-16,JFK,SFO,First,Corporate,36,1062.89,38264.04,0.6
2024-11-16,ATL,BOS,Economy,Website,41,149.26,6119.66,0.87
2024-11-16,ATL,BOS,Premium Economy,Corporate,35,237.33,8306.55,0.73
2024-11-16,ATL,BOS,Business,Website,27,703.9,19005.3,0.72
2024-11-16,ATL,BOS,First,Travel Agent,30,1274.21,38226.3,0.56
2024-11-17,JFK,ORD,Economy,Travel Agent,38,110.97,4216.86,0.6
2024-11-17,JFK,ORD,Premium Economy,Corporate,5,271.7,1358.5,0.94
2024-11-17,JFK,ORD,Business,Website,13,779.64,10135.32,0.92
2024-11-17,JFK,ORD,First,Mobile App,34,1468.08,49914.72,0.62
2024-11-17,ORD,DFW,Economy,Website,177,148.01,26197.77,0.8
2024-11-17,ORD,DFW,Premium Economy,Website,26,268.27,6975.02,0.69
